protein1 protein2 combined_score
node_name_1360 node_name_2491 8.60135049942296
node_name_1361 node_name_565 8.601534339849989
node_name_1361 node_name_1528 8.601718146485926
node_name_1362 node_name_1351 8.601901919343192
node_name_1362 node_name_1372 8.6020856584342
node_name_1362 node_name_1914 8.602269363771356
node_name_1363 node_name_507 8.602453035367061
node_name_1363 node_name_1413 8.602636673233706
node_name_1364 node_name_40 8.602820277383675
node_name_1365 node_name_1702 8.60300384782935
node_name_1365 node_name_1703 8.603187384583098
node_name_1365 node_name_2509 8.60337088765729
node_name_1365 node_name_2519 8.603554357064281
node_name_1366 node_name_368 8.603737792816423
node_name_1366 node_name_1194 8.60392119492606
node_name_1366 node_name_2248 8.604104563405533
node_name_1367 node_name_124 8.604287898267172
node_name_1367 node_name_306 8.604471199523298
node_name_1367 node_name_484 8.604654467186231
node_name_1367 node_name_980 8.604837701268284
node_name_1367 node_name_1196 8.605020901781758
node_name_1367 node_name_1584 8.605204068738951
node_name_1367 node_name_1656 8.605387202152153
node_name_1367 node_name_1778 8.60557030203365
node_name_1367 node_name_2080 8.605753368395717
node_name_1367 node_name_2143 8.605936401250625
node_name_1368 node_name_702 8.60611940061064
node_name_1368 node_name_1911 8.606302366488013
node_name_1368 node_name_2553 8.606485298894999
node_name_1369 node_name_1094 8.60666819784384
node_name_1369 node_name_1530 8.606851063346772
node_name_1369 node_name_1653 8.607033895416027
node_name_1370 node_name_778 8.607216694063826
node_name_1370 node_name_779 8.607399459302387
node_name_1370 node_name_1224 8.607582191143917
node_name_1370 node_name_1525 8.607764889600624
node_name_1370 node_name_1919 8.607947554684701
node_name_1370 node_name_1975 8.60813018640834
node_name_1370 node_name_2274 8.608312784783722
node_name_1370 node_name_2485 8.608495349823023
node_name_1371 node_name_1393 8.608677881538416
node_name_1372 node_name_42 8.608860379942062
node_name_1372 node_name_1362 8.609042845046117
node_name_1373 node_name_518 8.60922527686273
node_name_1373 node_name_848 8.609407675404048
node_name_1373 node_name_1003 8.609590040682205
node_name_1374 node_name_748 8.609772372709331
node_name_1375 node_name_2586 8.60995467149755
node_name_1376 node_name_239 8.610136937058975
node_name_1376 node_name_1848 8.610319169405722
node_name_1376 node_name_2232 8.610501368549889
node_name_1377 node_name_1840 8.610683534503575
node_name_1377 node_name_2068 8.610865667278873
node_name_1377 node_name_2069 8.61104776688786
node_name_1377 node_name_2070 8.61122983334262
node_name_1377 node_name_2388 8.611411866655219
node_name_1378 node_name_1544 8.611593866837723
node_name_1378 node_name_2058 8.611775833902186
node_name_1378 node_name_2150 8.61195776786066
node_name_1379 node_name_1380 8.612139668725192
node_name_1379 node_name_2564 8.612321536507814
node_name_1380 node_name_1050 8.612503371220562
node_name_1380 node_name_1379 8.612685172875459
node_name_1380 node_name_2564 8.61286694148452
node_name_1381 node_name_798 8.613048677059759
node_name_1381 node_name_1794 8.61323037961318
node_name_1382 node_name_218 8.61341204915678
node_name_1382 node_name_281 8.613593685702552
node_name_1382 node_name_1502 8.613775289262481
node_name_1382 node_name_2176 8.613956859848546
node_name_1382 node_name_2283 8.614138397472717
node_name_1383 node_name_403 8.61431990214696
node_name_1383 node_name_806 8.614501373883236
node_name_1384 node_name_1229 8.614682812693495
node_name_1384 node_name_1358 8.614864218589684
node_name_1385 node_name_714 8.615045591583742
node_name_1385 node_name_1015 8.615226931687603
node_name_1385 node_name_2335 8.615408238913192
node_name_1386 node_name_727 8.61558951327243
node_name_1386 node_name_2570 8.615770754777232
node_name_1386 node_name_2571 8.615951963439501
node_name_1387 node_name_1190 8.616133139271142
node_name_1388 node_name_257 8.616314282284044
node_name_1388 node_name_734 8.6164953924901
node_name_1388 node_name_736 8.616676469901188
node_name_1388 node_name_964 8.616857514529183
node_name_1388 node_name_2181 8.617038526385954
node_name_1388 node_name_2197 8.617219505483362
node_name_1389 node_name_341 8.617400451833262
node_name_1389 node_name_1358 8.617581365447506
node_name_1389 node_name_2597 8.617762246337932
node_name_1390 node_name_856 8.61794309451638
node_name_1390 node_name_2681 8.618123909994678
node_name_1391 node_name_1693 8.61830469278465
node_name_1392 node_name_51 8.618485442898109
node_name_1392 node_name_710 8.618666160346871
node_name_1392 node_name_2212 8.618846845142738
node_name_1393 node_name_1371 8.619027497297505
node_name_1394 node_name_88 8.619208116822968
node_name_1394 node_name_211 8.619388703730907
node_name_1394 node_name_2137 8.619569258033104
node_name_1395 node_name_679 8.61974977974133
node_name_1395 node_name_948 8.61993026886735
node_name_1395 node_name_2072 8.620110725422924
node_name_1395 node_name_2189 8.620291149419804
node_name_1395 node_name_2266 8.620471540869739
node_name_1395 node_name_2267 8.620651899784468
node_name_1396 node_name_1399 8.620832226175724
node_name_1396 node_name_1421 8.621012520055235
node_name_1396 node_name_2109 8.621192781434722
node_name_1396 node_name_2228 8.621373010325902
node_name_1396 node_name_2394 8.62155320674048
node_name_1396 node_name_2395 8.621733370690162
node_name_1397 node_name_861 8.62191350218664
node_name_1398 node_name_565 8.622093601241607
node_name_1398 node_name_1528 8.622273667866745
node_name_1399 node_name_1396 8.62245370207373
node_name_1399 node_name_1501 8.622633703874234
node_name_1399 node_name_2227 8.622813673279921
node_name_1399 node_name_2309 8.62299361030245
node_name_1399 node_name_2394 8.62317351495347
node_name_1400 node_name_886 8.623353387244627
node_name_1400 node_name_2698 8.623533227187563
node_name_1401 node_name_89 8.62371303479391
node_name_1401 node_name_258 8.623892810075294
node_name_1401 node_name_761 8.624072553043334
node_name_1401 node_name_1153 8.624252263709645
node_name_1401 node_name_1585 8.624431942085836
node_name_1402 node_name_1163 8.624611588183507
node_name_1402 node_name_1482 8.624791202014256
node_name_1402 node_name_1616 8.624970783589669
node_name_1402 node_name_1919 8.62515033292133
node_name_1402 node_name_1972 8.625329850020815
node_name_1403 node_name_465 8.625509334899697
node_name_1403 node_name_1013 8.625688787569537
node_name_1403 node_name_2317 8.625868208041894
node_name_1404 node_name_2375 8.62604759632832
node_name_1405 node_name_229 8.62622695244036
node_name_1405 node_name_1053 8.626406276389554
node_name_1405 node_name_1508 8.626585568187433
node_name_1405 node_name_1894 8.626764827845529
node_name_1406 node_name_922 8.626944055375356
node_name_1406 node_name_2387 8.627123250788433
node_name_1407 node_name_1263 8.627302414096267
node_name_1408 node_name_370 8.62748154531036
node_name_1408 node_name_1553 8.627660644442209
node_name_1408 node_name_1826 8.6278397115033
node_name_1408 node_name_1828 8.628018746505122
node_name_1408 node_name_1829 8.628197749459149
node_name_1409 node_name_360 8.628376720376853
node_name_1409 node_name_1553 8.628555659269699
node_name_1409 node_name_1826 8.628734566149145
node_name_1409 node_name_1827 8.628913441026645
node_name_1409 node_name_1828 8.629092283913646
node_name_1410 node_name_897 8.629271094821588
node_name_1410 node_name_1121 8.629449873761905
node_name_1410 node_name_1203 8.629628620746026
node_name_1410 node_name_1655 8.629807335785372
node_name_1411 node_name_2218 8.62998601889136
node_name_1412 node_name_704 8.630164670075398
node_name_1412 node_name_1483 8.630343289348893
node_name_1412 node_name_1735 8.630521876723241
node_name_1412 node_name_1743 8.630700432209832
node_name_1412 node_name_2450 8.630878955820053
node_name_1413 node_name_219 8.631057447565285
node_name_1413 node_name_251 8.631235907456897
node_name_1413 node_name_253 8.63141433550626
node_name_1413 node_name_338 8.631592731724734
node_name_1413 node_name_402 8.631771096123673
node_name_1413 node_name_507 8.631949428714426
node_name_1413 node_name_776 8.632127729508337
node_name_1413 node_name_812 8.632305998516742
node_name_1413 node_name_872 8.632484235750972
node_name_1413 node_name_877 8.632662441222351
node_name_1413 node_name_1340 8.6328406149422
node_name_1413 node_name_1363 8.633018756921828
node_name_1413 node_name_1542 8.633196867172543
node_name_1413 node_name_1931 8.633374945705647
node_name_1413 node_name_1932 8.633552992532433
node_name_1413 node_name_1933 8.633731007664188
node_name_1413 node_name_1934 8.633908991112198
node_name_1413 node_name_1935 8.634086942887738
node_name_1413 node_name_1936 8.634264863002075
node_name_1414 node_name_370 8.634442751466477
node_name_1414 node_name_371 8.634620608292202
node_name_1414 node_name_1415 8.6347984334905
node_name_1414 node_name_2270 8.63497622707262
node_name_1415 node_name_370 8.635153989049803
node_name_1415 node_name_371 8.635331719433278
node_name_1415 node_name_392 8.63550941823428
node_name_1415 node_name_1414 8.635687085464026
node_name_1415 node_name_2269 8.635864721133736
node_name_1416 node_name_6 8.636042325254618
node_name_1416 node_name_30 8.636219897837877
node_name_1416 node_name_61 8.636397438894713
node_name_1416 node_name_74 8.636574948436317
node_name_1416 node_name_149 8.636752426473876
node_name_1416 node_name_305 8.636929873018572
node_name_1416 node_name_572 8.637107288081575
node_name_1416 node_name_718 8.637284671674058
node_name_1416 node_name_1008 8.637462023807181
node_name_1416 node_name_1118 8.637639344492104
node_name_1416 node_name_1468 8.637816633739977
node_name_1416 node_name_1602 8.637993891561942
node_name_1416 node_name_1921 8.63817111796914
node_name_1416 node_name_1922 8.638348312972704
node_name_1416 node_name_1923 8.638525476583762
node_name_1416 node_name_1924 8.638702608813434
node_name_1416 node_name_1925 8.638879709672837
node_name_1416 node_name_1926 8.639056779173078
node_name_1417 node_name_529 8.639233817325263
node_name_1417 node_name_963 8.639410824140487
node_name_1417 node_name_1452 8.639587799629844
node_name_1417 node_name_1529 8.639764743804419
node_name_1417 node_name_1703 8.63994165667529
node_name_1417 node_name_2260 8.640118538253535
node_name_1417 node_name_2350 8.640295388550221
node_name_1418 node_name_78 8.640472207576408
node_name_1419 node_name_529 8.640648995343156
node_name_1419 node_name_2259 8.640825751861513
node_name_1419 node_name_2260 8.641002477142523
node_name_1420 node_name_1421 8.641179171197228
node_name_1420 node_name_2394 8.64135583403666
node_name_1420 node_name_2396 8.641532465671846
node_name_1421 node_name_1085 8.641709066113805
node_name_1421 node_name_1396 8.641885635373555
node_name_1421 node_name_1420 8.642062173462106
node_name_1421 node_name_1975 8.642238680390461
node_name_1421 node_name_2109 8.64241515616962
node_name_1421 node_name_2110 8.64259160081057
node_name_1421 node_name_2394 8.642768014324304
node_name_1422 node_name_837 8.642944396721798
node_name_1423 node_name_591 8.643120748014027
node_name_1423 node_name_1692 8.643297068211963
node_name_1424 node_name_1621 8.643473357326567
node_name_1424 node_name_1813 8.643649615368796
node_name_1425 node_name_1015 8.643825842349603
node_name_1425 node_name_1618 8.644002038279933
node_name_1426 node_name_480 8.644178203170727
node_name_1426 node_name_760 8.644354337032917
node_name_1426 node_name_1751 8.644530439877432
node_name_1427 node_name_860 8.644706511715198
node_name_1427 node_name_1725 8.644882552557126
node_name_1427 node_name_1742 8.645058562414134
node_name_1427 node_name_2446 8.645234541297121
node_name_1428 node_name_1202 8.64541048921699
node_name_1428 node_name_1429 8.645586406184636
node_name_1428 node_name_1534 8.645762292210945
node_name_1428 node_name_2336 8.645938147306799
node_name_1428 node_name_2376 8.646113971483077
node_name_1428 node_name_2520 8.646289764750648
node_name_1428 node_name_2524 8.646465527120377
node_name_1429 node_name_1428 8.646641258603124
node_name_1429 node_name_1534 8.646816959209742
node_name_1429 node_name_2520 8.646992628951082
node_name_1430 node_name_632 8.647168267837984
node_name_1430 node_name_1718 8.647343875881283
node_name_1431 node_name_976 8.647519453091812
node_name_1431 node_name_998 8.647694999480395
node_name_1432 node_name_1049 8.647870515057853
node_name_1432 node_name_1054 8.648045999835
node_name_1432 node_name_1950 8.648221453822641
node_name_1432 node_name_2663 8.648396877031582
node_name_1433 node_name_931 8.648572269472618
node_name_1433 node_name_1035 8.648747631156539
node_name_1433 node_name_2359 8.648922962094131
node_name_1434 node_name_445 8.649098262296176
node_name_1434 node_name_1986 8.649273531773446
node_name_1435 node_name_1927 8.649448770536708
node_name_1435 node_name_2059 8.649623978596727
node_name_1435 node_name_2071 8.64979915596426
node_name_1436 node_name_2259 8.649974302650056
node_name_1437 node_name_1688 8.650149418664864
node_name_1438 node_name_2664 8.65032450401942
node_name_1439 node_name_200 8.650499558724462
node_name_1439 node_name_2676 8.65067458279072
node_name_1440 node_name_869 8.65084957622891
node_name_1440 node_name_1701 8.651024539049757
node_name_1441 node_name_50 8.651199471263972
node_name_1441 node_name_241 8.651374372882257
node_name_1441 node_name_265 8.651549243915316
node_name_1441 node_name_371 8.651724084373843
node_name_1441 node_name_454 8.651898894268529
node_name_1441 node_name_540 8.652073673610056
node_name_1441 node_name_590 8.652248422409102
node_name_1441 node_name_648 8.652423140676342
node_name_1441 node_name_720 8.65259782842244
node_name_1441 node_name_750 8.65277248565806
node_name_1441 node_name_1060 8.652947112393857
node_name_1441 node_name_1128 8.653121708640482
node_name_1441 node_name_1619 8.653296274408579
node_name_1441 node_name_1700 8.653470809708786
node_name_1441 node_name_1707 8.653645314551737
node_name_1441 node_name_1954 8.653819788948063
node_name_1441 node_name_1957 8.653994232908383
node_name_1441 node_name_1958 8.654168646443315
node_name_1441 node_name_2271 8.65434302956347
node_name_1441 node_name_2272 8.654517382279456
node_name_1441 node_name_2273 8.654691704601872
node_name_1441 node_name_2274 8.65486599654131
node_name_1441 node_name_2275 8.655040258108363
node_name_1442 node_name_432 8.655214489313613
node_name_1442 node_name_2462 8.655388690167637
node_name_1443 node_name_761 8.655562860681009
